"No.","Time","Source","Destination","Protocol","Length","Info"
"41","1.793810889","142.251.142.206","10.0.2.15","UDP","100","443  >  38666 Len=58"
"42","1.794415262","10.0.2.15","142.251.142.206","UDP","78","38666  >  443 Len=36"
"43","1.794717600","35.186.224.18","10.0.2.15","UDP","70","443  >  47480 Len=28"
"44","1.827725852","10.0.2.15","142.251.142.206","UDP","74","38666  >  443 Len=32"
"45","1.830245749","10.0.2.15","35.186.224.18","UDP","74","47480  >  443 Len=32"
"46","1.830947284","10.0.2.15","35.186.224.25","UDP","114","42965  >  443 Len=72"
"47","1.842524137","142.251.142.206","10.0.2.15","UDP","66","443  >  38666 Len=24"
"48","1.845460544","142.251.142.206","10.0.2.15","UDP","100","443  >  38666 Len=58"
"49","1.845732053","10.0.2.15","142.251.142.206","UDP","75","38666  >  443 Len=33"
"50","1.850280644","35.186.224.25","10.0.2.15","UDP","71","443  >  42965 Len=29"
"51","1.883030151","10.0.2.15","35.186.224.25","UDP","75","42965  >  443 Len=33"
"52","1.936794322","35.186.224.25","10.0.2.15","UDP","283","443  >  42965 Len=241"
"53","1.937267984","10.0.2.15","35.186.224.25","UDP","78","42965  >  443 Len=36"
"54","1.983789476","35.186.224.25","10.0.2.15","UDP","68","443  >  42965 Len=26"
"55","2.005075002","10.0.2.15","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"56","2.011123036","10.0.2.15","35.186.224.18","UDP","71","47480  >  443 Len=29"
"57","2.061993624","35.186.224.18","10.0.2.15","UDP","67","443  >  47480 Len=25"
"58","2.245285711","35.186.224.40","10.0.2.15","TLSv1.2","1466","Application Data"
"59","2.245361643","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=1413 Win=65535 Len=0"
"60","2.246468219","35.186.224.40","10.0.2.15","TLSv1.2","2878","Application Data, Application Data"
"61","2.246512331","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=4237 Win=65535 Len=0"
"62","2.248417554","35.186.224.40","10.0.2.15","TLSv1.2","4434","Application Data, Application Data, Application Data"
"63","2.248478048","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=8617 Win=65535 Len=0"
"64","2.248835939","35.186.224.40","10.0.2.15","TLSv1.2","1862","Application Data, Application Data"
"65","2.248929695","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=10425 Win=65535 Len=0"
"66","2.249231641","35.186.224.18","10.0.2.15","UDP","381","443  >  47480 Len=339"
"67","2.249846544","10.0.2.15","35.186.224.18","UDP","77","47480  >  443 Len=35"
"68","2.298954938","35.186.224.18","10.0.2.15","UDP","67","443  >  47480 Len=25"
"69","2.433997782","10.0.2.15","172.217.22.4","QUIC","1292","Initial, DCID=2cb8aab615cbfc10, PKN: 1, PING, PADDING, PING, PING, PADDING, CRYPTO, PADDING, PING, PADDING, PING"
"70","2.439283585","10.0.2.15","172.217.22.4","QUIC","116","0-RTT, DCID=2cb8aab615cbfc10"
"71","2.440624771","10.0.2.15","151.101.242.248","TLSv1.2","696","Application Data"
"72","2.441415875","151.101.242.248","10.0.2.15","TCP","60","443  >  57946 [ACK] Seq=1 Ack=643 Win=65535 Len=0"
"73","2.450465151","10.0.2.15","35.186.224.18","UDP","238","47480  >  443 Len=196"
"74","2.450764592","10.0.2.15","35.186.224.18","UDP","1288","47480  >  443 Len=1246"
"75","2.450807342","10.0.2.15","35.186.224.18","UDP","1292","47480  >  443 Len=1250"
"76","2.450832029","10.0.2.15","35.186.224.18","UDP","104","47480  >  443 Len=62"
"77","2.451975984","10.0.2.15","35.186.224.18","UDP","1191","47480  >  443 Len=1149"
"78","2.452840386","10.0.2.15","35.186.224.18","UDP","475","47480  >  443 Len=433"
"79","2.472745273","35.186.224.18","10.0.2.15","UDP","70","443  >  47480 Len=28"
"80","2.475466657","35.186.224.18","10.0.2.15","UDP","70","443  >  47480 Len=28"
"81","2.475815091","10.0.2.15","35.186.224.18","UDP","73","47480  >  443 Len=31"
"82","2.476763930","35.186.224.18","10.0.2.15","UDP","66","443  >  47480 Len=24"
"83","2.477315414","35.186.224.18","10.0.2.15","UDP","70","443  >  47480 Len=28"
"84","2.477839598","35.186.224.18","10.0.2.15","UDP","70","443  >  47480 Len=28"
"85","2.477986874","10.0.2.15","35.186.224.18","UDP","73","47480  >  443 Len=31"
"86","2.481444428","172.217.22.4","10.0.2.15","QUIC","1292","Initial, SCID=ecb8aab615cbfc10, PKN: 1, ACK, PADDING"
"87","2.519250835","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"88","2.520192150","10.0.2.15","172.217.22.4","QUIC","121","Handshake, DCID=ecb8aab615cbfc10"
"89","2.520388609","172.217.22.4","10.0.2.15","QUIC","861","Protected Payload (KP0)"
"90","2.521227552","172.217.22.4","10.0.2.15","QUIC","187","Protected Payload (KP0)"
"91","2.521294708","10.0.2.15","172.217.22.4","QUIC","1288","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"92","2.521452283","10.0.2.15","172.217.22.4","QUIC","1288","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"93","2.521487960","10.0.2.15","172.217.22.4","QUIC","1292","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"94","2.521642781","10.0.2.15","172.217.22.4","QUIC","1292","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"95","2.521734072","172.217.22.4","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"96","2.521805997","10.0.2.15","172.217.22.4","QUIC","1292","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"97","2.521839409","10.0.2.15","172.217.22.4","QUIC","1292","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"98","2.521963111","10.0.2.15","172.217.22.4","QUIC","1292","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"99","2.522015069","10.0.2.15","172.217.22.4","QUIC","1088","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"100","2.522510939","10.0.2.15","172.217.22.4","QUIC","74","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"101","2.532117166","35.186.224.18","10.0.2.15","UDP","295","443  >  47480 Len=253"
"102","2.532653592","10.0.2.15","35.186.224.18","UDP","77","47480  >  443 Len=35"
"103","2.534637041","151.101.242.248","10.0.2.15","TLSv1.2","1087","Application Data, Application Data"
"104","2.534723574","10.0.2.15","151.101.242.248","TCP","54","57946  >  443 [ACK] Seq=643 Ack=1034 Win=63612 Len=0"
"105","2.542662483","10.0.2.15","35.186.224.18","UDP","109","47480  >  443 Len=67"
"106","2.545420947","172.217.22.4","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"107","2.546308040","172.217.22.4","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"108","2.546949724","172.217.22.4","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"109","2.546950575","35.186.224.18","10.0.2.15","UDP","519","443  >  47480 Len=477"
"110","2.547357919","172.217.22.4","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"111","2.547520404","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"112","2.547963485","10.0.2.15","35.186.224.18","UDP","77","47480  >  443 Len=35"
"113","2.553360598","172.217.22.4","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"114","2.554611173","172.217.22.4","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"115","2.564417184","35.186.224.18","10.0.2.15","UDP","70","443  >  47480 Len=28"
"116","2.596034583","10.0.2.15","35.186.224.18","UDP","74","47480  >  443 Len=32"
"117","2.597688926","35.186.224.18","10.0.2.15","UDP","67","443  >  47480 Len=25"
"118","2.619442285","35.186.224.18","10.0.2.15","UDP","64","443  >  47480 Len=22"
"119","2.620031931","10.0.2.15","35.186.224.18","UDP","75","47480  >  443 Len=33"
"120","2.630139217","35.186.224.18","10.0.2.15","UDP","468","443  >  47480 Len=426"
"121","2.630628124","10.0.2.15","35.186.224.18","UDP","79","47480  >  443 Len=37"
"122","2.635917745","35.186.224.18","10.0.2.15","UDP","1288","443  >  47480 Len=1246"
"123","2.636284573","10.0.2.15","35.186.224.18","UDP","80","47480  >  443 Len=38"
"124","2.637420964","35.186.224.18","10.0.2.15","UDP","1035","443  >  47480 Len=993"
"125","2.639129999","10.0.2.15","35.186.224.18","UDP","76","47480  >  443 Len=34"
"126","2.657479353","35.186.224.18","10.0.2.15","UDP","66","443  >  47480 Len=24"
"127","2.685774762","35.186.224.18","10.0.2.15","UDP","1292","443  >  47480 Len=1250"
"128","2.686116834","10.0.2.15","35.186.224.18","UDP","76","47480  >  443 Len=34"
"129","2.686948253","35.186.224.18","10.0.2.15","UDP","65","443  >  47480 Len=23"
"130","2.687404829","35.186.224.18","10.0.2.15","UDP","1288","443  >  47480 Len=1246"
"131","2.687750537","10.0.2.15","35.186.224.18","UDP","78","47480  >  443 Len=36"
"132","2.703973965","35.186.224.40","10.0.2.15","TLSv1.2","1466","Application Data"
"133","2.704081837","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=11837 Win=65535 Len=0"
"134","2.706185252","35.186.224.40","10.0.2.15","TLSv1.2","8814","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"135","2.706280561","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=20597 Win=65535 Len=0"
"136","2.707418806","35.186.224.40","10.0.2.15","TLSv1.2","2382","Application Data, Application Data, Application Data"
"137","2.707501811","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=22925 Win=65535 Len=0"
"138","2.710475528","35.186.224.40","10.0.2.15","TLSv1.2","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"139","2.710613397","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=34605 Win=65535 Len=0"
"140","2.711322216","172.217.22.4","10.0.2.15","QUIC","425","Protected Payload (KP0)"
"141","2.711485593","35.186.224.40","10.0.2.15","TLSv1.2","3420","Application Data, Application Data, Application Data"
"142","2.711519837","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=37971 Win=65535 Len=0"
"143","2.712180025","10.0.2.15","172.217.22.4","QUIC","77","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"144","2.713226027","35.186.224.40","10.0.2.15","TLSv1.2","1466","Application Data"
"145","2.713286180","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=39383 Win=65535 Len=0"
"146","2.713779996","35.186.224.40","10.0.2.15","TLSv1.2","7114","Application Data, Application Data, Application Data, Application Data, Application Data"
"147","2.713825070","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=46443 Win=65535 Len=0"
"148","2.714154989","35.186.224.40","10.0.2.15","TLSv1.2","2878","Application Data, Application Data"
"149","2.714225361","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=49267 Win=65535 Len=0"
"150","2.714155200","172.217.22.4","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"151","2.714869359","35.186.224.40","10.0.2.15","TLSv1.2","11350","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"152","2.714926506","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=60563 Win=65535 Len=0"
"153","2.714977903","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"154","2.715439108","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"155","2.716001683","35.186.224.40","10.0.2.15","TLSv1.2","2447","Application Data, Application Data, Application Data"
"156","2.716057487","10.0.2.15","35.186.224.40","TCP","54","56102  >  443 [ACK] Seq=1 Ack=62956 Win=65535 Len=0"
"157","2.716001923","172.217.22.4","10.0.2.15","QUIC","484","Protected Payload (KP0)"
"158","2.719187899","172.217.22.4","10.0.2.15","QUIC","1287","Protected Payload (KP0)"
"159","2.720534203","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"160","2.720954582","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"161","2.721445142","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"162","2.722927402","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"163","2.723390100","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"164","2.723513912","172.217.22.4","10.0.2.15","QUIC","898","Protected Payload (KP0)"
"165","2.725029879","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"166","2.725242949","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"167","2.725309273","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"168","2.725357985","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"169","2.725402438","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"170","2.725515386","172.217.22.4","10.0.2.15","QUIC","1287","Protected Payload (KP0)"
"171","2.725895493","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"172","2.727022392","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"173","2.727898816","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"174","2.728120011","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"175","2.728570596","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"176","2.729509948","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"177","2.729932761","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"178","2.730238073","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"179","2.731303111","172.217.22.4","10.0.2.15","QUIC","717","Protected Payload (KP0)"
"180","2.732390871","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ecb8aab615cbfc10"
"181","2.735473973","35.186.224.18","10.0.2.15","UDP","67","443  >  47480 Len=25"
"182","2.757980629","172.217.22.4","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"183","3.143595238","10.0.2.15","151.101.242.248","TLSv1.2","708","Application Data"
"184","3.144769630","151.101.242.248","10.0.2.15","TCP","60","443  >  40972 [ACK] Seq=1 Ack=655 Win=65535 Len=0"
"185","3.167325769","10.0.2.15","8.8.8.8","DNS","94","Standard query 0x7830 A spclient.wg.spotify.com OPT"
"186","3.167535102","10.0.2.15","8.8.8.8","DNS","94","Standard query 0x82ec HTTPS spclient.wg.spotify.com OPT"
"187","3.189945563","8.8.8.8","10.0.2.15","DNS","192","Standard query response 0x82ec HTTPS spclient.wg.spotify.com CNAME edge-web.dual-gslb.spotify.com SOA dns1.p05.nsone.net OPT"
"188","3.189946194","8.8.8.8","10.0.2.15","DNS","143","Standard query response 0x7830 A spclient.wg.spotify.com CNAME edge-web.dual-gslb.spotify.com A 35.186.224.25 OPT"
"189","3.190679835","10.0.2.15","8.8.8.8","DNS","101","Standard query 0xf3a3 HTTPS edge-web.dual-gslb.spotify.com OPT"
"190","3.213145530","10.0.2.15","35.186.224.25","QUIC","1292","Initial, DCID=91dcfe8892037ff8, PKN: 1, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO"
"191","3.215845374","8.8.8.8","10.0.2.15","DNS","166","Standard query response 0xf3a3 HTTPS edge-web.dual-gslb.spotify.com SOA dns1.p05.nsone.net OPT"
"192","3.221815641","10.0.2.15","35.186.224.25","UDP","374","42965  >  443 Len=332"
"193","3.234225897","151.101.242.248","10.0.2.15","TLSv1.2","700","Application Data"
"194","3.234273726","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=647 Win=65535 Len=0"
"195","3.235049661","151.101.242.248","10.0.2.15","TCP","1510","443  >  40972 [PSH, ACK] Seq=647 Ack=655 Win=65535 Len=1456 [TCP segment of a reassembled PDU]"
"196","3.235098673","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=2103 Win=65535 Len=0"
"197","3.237569327","151.101.242.248","10.0.2.15","TCP","4422","443  >  40972 [PSH, ACK] Seq=2103 Ack=655 Win=65535 Len=4368 [TCP segment of a reassembled PDU]"
"198","3.237634038","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=6471 Win=65535 Len=0"
"199","3.238205981","151.101.242.248","10.0.2.15","TCP","1510","443  >  40972 [PSH, ACK] Seq=6471 Ack=655 Win=65535 Len=1456 [TCP segment of a reassembled PDU]"
"200","3.238256165","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=7927 Win=65535 Len=0"
"201","3.239395562","151.101.242.248","10.0.2.15","TCP","5878","443  >  40972 [PSH, ACK] Seq=7927 Ack=655 Win=65535 Len=5824 [TCP segment of a reassembled PDU]"
"202","3.239448121","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=13751 Win=65535 Len=0"
"203","3.239702378","151.101.242.248","10.0.2.15","TCP","2966","443  >  40972 [PSH, ACK] Seq=13751 Ack=655 Win=65535 Len=2912 [TCP segment of a reassembled PDU]"
"204","3.239816792","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=16663 Win=65535 Len=0"
"205","3.241500741","151.101.242.248","10.0.2.15","TLSv1.2","4422","Application Data"
"206","3.241590329","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=21031 Win=65535 Len=0"
"207","3.243118785","151.101.242.248","10.0.2.15","TLSv1.2","3199","Application Data"
"208","3.243224223","10.0.2.15","151.101.242.248","TCP","54","40972  >  443 [ACK] Seq=655 Ack=24176 Win=65535 Len=0"
"209","3.244121566","35.186.224.25","10.0.2.15","UDP","71","443  >  42965 Len=29"
"210","3.248683792","10.0.2.15","35.186.224.25","UDP","337","42965  >  443 Len=295"
"211","3.250913053","10.0.2.15","35.186.224.25","UDP","356","42965  >  443 Len=314"
"212","3.267713953","35.186.224.25","10.0.2.15","QUIC","1292","Initial, SCID=d1dcfe8892037ff8, PKN: 1, ACK, PADDING"
"213","3.269607940","35.186.224.25","10.0.2.15","UDP","71","443  >  42965 Len=29"
"214","3.274334806","35.186.224.25","10.0.2.15","UDP","71","443  >  42965 Len=29"
"215","3.274876371","10.0.2.15","35.186.224.25","UDP","74","42965  >  443 Len=32"
"216","3.275527613","10.0.2.15","35.186.224.25","TCP","74","44376  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=318722771 TSecr=0 WS=128"
"217","3.297191279","35.186.224.25","10.0.2.15","TCP","60","443  >  44376 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"218","3.297292539","10.0.2.15","35.186.224.25","TCP","54","44376  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"219","3.297802986","10.0.2.15","35.186.224.25","TLSv1.3","651","Client Hello"
"220","3.298253280","35.186.224.25","10.0.2.15","TCP","60","443  >  44376 [ACK] Seq=1 Ack=598 Win=65535 Len=0"
"221","3.308636458","35.186.224.25","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"222","3.309676144","10.0.2.15","8.8.8.8","DNS","87","Standard query 0x8750 A open.spotify.com OPT"
"223","3.310044705","10.0.2.15","8.8.8.8","DNS","87","Standard query 0xac3b HTTPS open.spotify.com OPT"
"224","3.310689465","10.0.2.15","35.186.224.25","QUIC","1292","Handshake, DCID=d1dcfe8892037ff8"
"225","3.310799721","10.0.2.15","35.186.224.25","QUIC","200","Protected Payload (KP0), DCID=d1dcfe8892037ff8"
"226","3.311516165","10.0.2.15","35.186.224.25","QUIC","436","Protected Payload (KP0), DCID=d1dcfe8892037ff8"
"227","3.312108095","35.186.224.25","10.0.2.15","UDP","109","443  >  42965 Len=67"
"228","3.312913656","10.0.2.15","35.186.224.25","UDP","78","42965  >  443 Len=36"
"229","3.320606985","10.0.2.15","35.186.224.25","UDP","114","42965  >  443 Len=72"
"230","3.335051866","8.8.8.8","10.0.2.15","DNS","136","Standard query response 0x8750 A open.spotify.com CNAME edge-web.dual-gslb.spotify.com A 35.186.224.25 OPT"
"231","3.335688330","8.8.8.8","10.0.2.15","DNS","185","Standard query response 0xac3b HTTPS open.spotify.com CNAME edge-web.dual-gslb.spotify.com SOA dns1.p05.nsone.net OPT"
"232","3.336215168","10.0.2.15","8.8.8.8","DNS","101","Standard query 0x5dad HTTPS edge-web.dual-gslb.spotify.com OPT"
"233","3.338381702","35.186.224.25","10.0.2.15","QUIC","65","Protected Payload (KP0)"
"234","3.339271881","35.186.224.25","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"235","3.340036656","35.186.224.25","10.0.2.15","QUIC","166","Protected Payload (KP0)"
"236","3.340252911","10.0.2.15","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=d1dcfe8892037ff8"
"237","3.341896764","35.186.224.25","10.0.2.15","UDP","71","443  >  42965 Len=29"
"238","3.342433561","35.186.224.25","10.0.2.15","UDP","80","443  >  42965 Len=38"
"239","3.342972732","10.0.2.15","35.186.224.25","UDP","78","42965  >  443 Len=36"
"240","3.342986698","35.186.224.25","10.0.2.15","UDP","80","443  >  42965 Len=38"
"241","3.343143142","10.0.2.15","35.186.224.25","UDP","78","42965  >  443 Len=36"
"242","3.355410830","10.0.2.15","35.186.224.25","UDP","1292","58286  >  443 Len=1250"
"243","3.355588974","10.0.2.15","35.186.224.25","UDP","254","58286  >  443 Len=212"
"244","3.360522356","8.8.8.8","10.0.2.15","DNS","166","Standard query response 0x5dad HTTPS edge-web.dual-gslb.spotify.com SOA dns1.p05.nsone.net OPT"
"245","3.362835329","10.0.2.15","35.186.224.25","UDP","114","42965  >  443 Len=72"
"246","3.363292366","10.0.2.15","35.186.224.25","UDP","114","42965  >  443 Len=72"
"247","3.368775120","35.186.224.25","10.0.2.15","UDP","67","443  >  42965 Len=25"
"248","3.377392547","10.0.2.15","8.8.8.8","DNS","86","Standard query 0x3277 A api.spotify.com OPT"
"249","3.377975781","10.0.2.15","8.8.8.8","DNS","86","Standard query 0x356d HTTPS api.spotify.com OPT"
"250","3.379252195","35.186.224.25","10.0.2.15","UDP","65","443  >  58286 Len=23"
"251","3.380298847","35.186.224.25","10.0.2.15","UDP","64","443  >  58286 Len=22"
"252","3.387825794","35.186.224.25","10.0.2.15","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"253","3.387879575","10.0.2.15","35.186.224.25","TCP","54","44376  >  443 [ACK] Seq=598 Ack=213 Win=64028 Len=0"
"254","3.388359996","35.186.224.25","10.0.2.15","UDP","71","443  >  42965 Len=29"
"255","3.388970361","10.0.2.15","35.186.224.25","TLSv1.3","118","Change Cipher Spec, Application Data"
"256","3.389130672","35.186.224.25","10.0.2.15","UDP","67","443  >  42965 Len=25"
"257","3.389274391","35.186.224.25","10.0.2.15","TCP","60","443  >  44376 [ACK] Seq=213 Ack=662 Win=65535 Len=0"
"258","3.389700460","35.186.224.25","10.0.2.15","UDP","65","443  >  42965 Len=23"
"259","3.396073598","10.0.2.15","35.186.224.25","UDP","75","42965  >  443 Len=33"
"260","3.398768532","10.0.2.15","35.186.224.25","UDP","1292","42965  >  443 Len=1250"
"261","3.398948550","10.0.2.15","35.186.224.25","UDP","902","42965  >  443 Len=860"
"262","3.401289315","8.8.8.8","10.0.2.15","DNS","135","Standard query response 0x3277 A api.spotify.com CNAME edge-web.dual-gslb.spotify.com A 35.186.224.25 OPT"
"263","3.406663895","10.0.2.15","35.186.224.25","UDP","1292","42965  >  443 Len=1250"
